year,month,day,hour,minute,second,latitude,longitude,depth,mag_type,magnitude,time
2022,1,4,23,51,0.08,27.862,100.661,5,ML,0.0,2022-01-04 23:51:00.080
2022,1,5,0,1,23.01,29.533,104.445,2,ML,1.8,2022-01-05 00:01:23.010
2022,1,5,0,13,53.89,27.115,102.832,4,ML,1.1,2022-01-05 00:13:53.890
2022,1,5,0,20,1.17,27.836,100.653,6,ML,1.0,2022-01-05 00:20:01.170
2022,1,5,0,20,46.91,26.391,101.956,8,ML,0.6,2022-01-05 00:20:46.910
2022,1,5,0,43,29.38,27.112,102.851,11,ML,1.3,2022-01-05 00:43:29.380
2022,1,5,0,55,16.26,27.824,100.649,7,ML,0.1,2022-01-05 00:55:16.260
2022,1,5,1,23,46.89,27.844,100.646,6,ML,0.4,2022-01-05 01:23:46.890
2022,1,5,1,58,5.83,27.043,102.775,6,ML,0.9,2022-01-05 01:58:05.830
2022,1,5,2,24,36.23,27.831,100.563,9,ML,0.5,2022-01-05 02:24:36.230
2022,1,5,2,32,43.51,28.452,104.743,7,ML,1.3,2022-01-05 02:32:43.510
2022,1,5,2,36,7.74,29.245,103.926,12,ML,1.6,2022-01-05 02:36:07.740
2022,1,5,2,45,26.23,27.723,100.702,5,ML,0.3,2022-01-05 02:45:26.230
2022,1,5,3,8,17.82,26.952,102.948,7,ML,1.5,2022-01-05 03:08:17.820
2022,1,5,3,23,53.63,27.84,100.577,9,ML,0.5,2022-01-05 03:23:53.630
2022,1,5,3,24,14.52,27.838,100.652,6,ML,0.2,2022-01-05 03:24:14.520
2022,1,5,3,26,15.74,29.247,103.891,14,ML,1.5,2022-01-05 03:26:15.740
2022,1,5,3,26,41.99,26.614,102.772,13,ML,1.6,2022-01-05 03:26:41.990
2022,1,5,3,41,52.16,27.848,100.572,9,ML,1.0,2022-01-05 03:41:52.160
2022,1,5,3,46,43.02,27.831,100.667,6,ML,1.6,2022-01-05 03:46:43.020
2022,1,5,3,49,56.87,27.154,103.365,9,ML,1.8,2022-01-05 03:49:56.870
2022,1,5,4,40,13.21,27.821,100.663,6,ML,0.6,2022-01-05 04:40:13.210
2022,1,5,4,48,46.64,27.847,100.647,6,ML,0.4,2022-01-05 04:48:46.640
2022,1,5,4,55,20.27,27.771,100.829,13,ML,0.7,2022-01-05 04:55:20.270
2022,1,5,5,13,34.86,29.686,104.607,10,ML,1.5,2022-01-05 05:13:34.860
2022,1,5,5,16,22.22,29.473,101.915,14,ML,2.0,2022-01-05 05:16:22.220
2022,1,5,5,34,58.89,26.968,102.793,11,ML,1.4,2022-01-05 05:34:58.890
2022,1,5,5,36,27.09,27.84,100.644,7,ML,0.7,2022-01-05 05:36:27.090
2022,1,5,5,37,5.06,27.108,102.855,4,ML,2.3,2022-01-05 05:37:05.060
2022,1,5,5,39,46.25,27.111,102.85,6,ML,1.5,2022-01-05 05:39:46.250
2022,1,5,5,47,58.57,25.851,100.601,11,ML,1.6,2022-01-05 05:47:58.570
2022,1,5,5,49,0.7,25.859,100.593,11,ML,1.6,2022-01-05 05:49:00.700
2022,1,5,5,58,24.92,27.85,100.615,7,ML,0.2,2022-01-05 05:58:24.920
2022,1,5,6,9,19.94,27.838,100.656,6,ML,1.0,2022-01-05 06:09:19.940
2022,1,5,6,16,7.63,27.109,102.851,11,ML,1.4,2022-01-05 06:16:07.630
2022,1,5,6,23,34.21,27.846,100.552,3,ML,1.1,2022-01-05 06:23:34.210
2022,1,5,6,27,41.42,27.838,100.661,7,ML,0.8,2022-01-05 06:27:41.420
2022,1,5,7,3,0.4,27.115,102.864,5,ML,1.2,2022-01-05 07:03:00.400
2022,1,5,7,4,0.81,27.109,102.841,11,ML,1.4,2022-01-05 07:04:00.810
2022,1,5,7,4,1.94,28.015,100.626,15,ML,1.3,2022-01-05 07:04:01.940
2022,1,5,7,10,52.01,29.54,102.01,14,ML,1.4,2022-01-05 07:10:52.010
2022,1,5,7,45,20.23,28.138,105.073,9,ML,1.9,2022-01-05 07:45:20.230
2022,1,5,8,30,35.37,27.876,100.571,4,ML,1.3,2022-01-05 08:30:35.370
2022,1,5,9,0,31.47,29.458,101.932,11,ML,1.4,2022-01-05 09:00:31.470
2022,1,5,9,15,14.3,24.923,102.697,3,ML,1.8,2022-01-05 09:15:14.300
2022,1,5,10,12,11.86,27.869,100.583,5,ML,1.9,2022-01-05 10:12:11.860
2022,1,5,11,25,9.96,29.334,105.793,20,ML,1.1,2022-01-05 11:25:09.960
2022,1,5,11,27,45.09,27.823,100.558,9,ML,1.7,2022-01-05 11:27:45.090
2022,1,5,11,49,35.07,29.346,105.818,14,ML,1.4,2022-01-05 11:49:35.070
2022,1,5,11,51,16.27,27.85,100.656,5,ML,1.6,2022-01-05 11:51:16.270
2022,1,5,11,53,41.84,29.435,105.744,21,ML,1.2,2022-01-05 11:53:41.840
2022,1,5,12,9,58.54,24.74,102.186,9,ML,1.0,2022-01-05 12:09:58.540
2022,1,5,12,50,29.56,27.12,102.853,15,ML,1.6,2022-01-05 12:50:29.560
2022,1,5,13,46,15.87,27.841,100.653,7,ML,0.9,2022-01-05 13:46:15.870
2022,1,5,14,9,28.51,29.16,101.274,9,ML,1.2,2022-01-05 14:09:28.510
2022,1,5,14,16,20.34,25.534,100.757,9,ML,1.5,2022-01-05 14:16:20.340
2022,1,5,14,30,48.36,28.412,104.762,3,ML,0.9,2022-01-05 14:30:48.360
2022,1,5,15,44,4.68,29.282,105.392,8,ML,0.9,2022-01-05 15:44:04.680
2022,1,5,16,32,38.96,29.103,101.291,12,ML,0.9,2022-01-05 16:32:38.960
2022,1,5,16,39,45.74,28.219,105.053,4,ML,2.8,2022-01-05 16:39:45.740
2022,1,5,17,17,15.28,24.729,102.592,9,ML,1.8,2022-01-05 17:17:15.280
2022,1,5,17,32,9.19,25.297,100.641,23,ML,1.7,2022-01-05 17:32:09.190
2022,1,5,17,55,6.55,27.855,100.643,5,ML,2.0,2022-01-05 17:55:06.550
2022,1,5,17,55,56.9,28.38,104.771,5,ML,1.4,2022-01-05 17:55:56.900
2022,1,5,17,56,18.77,27.844,100.651,5,ML,1.3,2022-01-05 17:56:18.770
2022,1,5,17,56,24.93,27.855,100.636,6,ML,1.3,2022-01-05 17:56:24.930
2022,1,5,17,57,3.08,27.863,100.658,4,ML,0.7,2022-01-05 17:57:03.080
2022,1,5,17,57,48.33,27.856,100.633,5,ML,0.6,2022-01-05 17:57:48.330
2022,1,5,18,0,13.55,27.842,100.646,4,ML,0.8,2022-01-05 18:00:13.550
2022,1,5,18,0,22.32,27.842,100.642,5,ML,0.7,2022-01-05 18:00:22.320
2022,1,5,18,0,36.22,27.849,100.644,5,ML,1.0,2022-01-05 18:00:36.220
2022,1,5,18,1,22.32,27.851,100.645,5,ML,1.2,2022-01-05 18:01:22.320
2022,1,5,18,5,50.0,27.839,100.633,6,ML,0.6,2022-01-05 18:05:50.000
2022,1,5,18,10,25.4,27.85,100.647,5,ML,0.9,2022-01-05 18:10:25.400
2022,1,5,18,11,38.96,27.859,100.645,4,ML,2.0,2022-01-05 18:11:38.960
2022,1,5,18,14,28.48,27.838,100.643,6,ML,0.5,2022-01-05 18:14:28.480
2022,1,5,18,14,53.01,27.841,100.64,7,ML,0.5,2022-01-05 18:14:53.010
2022,1,5,18,15,14.23,27.846,100.636,6,ML,0.6,2022-01-05 18:15:14.230
2022,1,5,18,17,32.73,27.847,100.648,5,ML,2.1,2022-01-05 18:17:32.730
2022,1,5,18,24,30.46,27.856,100.647,5,ML,1.2,2022-01-05 18:24:30.460
2022,1,5,18,25,36.06,27.846,100.644,5,ML,1.2,2022-01-05 18:25:36.060
2022,1,5,18,26,10.9,27.858,100.615,7,ML,0.8,2022-01-05 18:26:10.900
2022,1,5,18,26,56.94,27.853,100.653,5,ML,1.7,2022-01-05 18:26:56.940
2022,1,5,18,28,9.76,27.847,100.655,5,ML,0.6,2022-01-05 18:28:09.760
2022,1,5,18,30,21.03,27.859,100.632,6,ML,0.7,2022-01-05 18:30:21.030
2022,1,5,18,32,0.64,27.858,100.645,4,ML,1.0,2022-01-05 18:32:00.640
2022,1,5,18,35,17.47,26.99,102.734,5,ML,1.4,2022-01-05 18:35:17.470
2022,1,5,18,35,26.43,27.834,100.647,6,ML,0.4,2022-01-05 18:35:26.430
2022,1,5,18,37,24.85,27.875,100.635,5,ML,1.4,2022-01-05 18:37:24.850
2022,1,5,18,38,56.53,29.282,105.356,17,ML,0.3,2022-01-05 18:38:56.530
2022,1,5,18,39,41.23,28.222,105.06,15,ML,1.2,2022-01-05 18:39:41.230
2022,1,5,18,45,30.03,27.839,100.662,5,ML,1.2,2022-01-05 18:45:30.030
2022,1,5,18,48,39.01,28.338,105.127,17,ML,0.6,2022-01-05 18:48:39.010
2022,1,5,18,48,42.67,27.077,102.867,18,ML,1.5,2022-01-05 18:48:42.670
2022,1,5,18,49,9.47,27.831,100.629,9,ML,1.4,2022-01-05 18:49:09.470
2022,1,5,18,49,43.88,27.855,100.644,5,ML,0.8,2022-01-05 18:49:43.880
2022,1,5,18,50,5.8,27.848,100.653,5,ML,1.1,2022-01-05 18:50:05.800
2022,1,5,18,51,41.16,27.84,100.648,5,ML,1.3,2022-01-05 18:51:41.160
2022,1,5,18,52,44.18,27.831,100.648,9,ML,2.6,2022-01-05 18:52:44.180
2022,1,5,18,56,17.38,27.857,100.633,6,ML,0.9,2022-01-05 18:56:17.380
2022,1,5,18,59,24.01,24.107,101.7,9,ML,1.1,2022-01-05 18:59:24.010
2022,1,5,19,10,46.37,27.889,100.63,3,ML,1.9,2022-01-05 19:10:46.370
2022,1,5,19,11,6.76,27.856,100.646,4,ML,0.8,2022-01-05 19:11:06.760
2022,1,5,19,15,15.93,27.84,100.649,5,ML,0.6,2022-01-05 19:15:15.930
2022,1,5,19,31,24.24,27.848,100.645,5,ML,1.2,2022-01-05 19:31:24.240
2022,1,5,19,32,14.32,27.85,100.651,4,ML,0.8,2022-01-05 19:32:14.320
2022,1,5,19,39,12.79,27.838,100.647,5,ML,0.8,2022-01-05 19:39:12.790
2022,1,5,19,40,1.56,27.852,100.636,6,ML,0.8,2022-01-05 19:40:01.560
2022,1,5,19,41,26.34,27.843,100.655,7,ML,0.2,2022-01-05 19:41:26.340
2022,1,5,19,49,37.31,27.86,100.646,4,ML,1.1,2022-01-05 19:49:37.310
2022,1,5,19,57,6.01,28.326,104.907,5,ML,0.4,2022-01-05 19:57:06.010
2022,1,5,20,2,35.67,27.837,100.621,8,ML,0.4,2022-01-05 20:02:35.670
2022,1,5,20,8,38.55,27.868,100.622,5,ML,0.9,2022-01-05 20:08:38.550
2022,1,5,20,9,46.67,27.847,100.656,7,ML,0.8,2022-01-05 20:09:46.670
2022,1,5,20,33,52.78,27.849,100.645,5,ML,0.7,2022-01-05 20:33:52.780
2022,1,5,20,56,48.63,27.851,100.634,5,ML,0.2,2022-01-05 20:56:48.630
2022,1,5,21,7,34.45,27.857,100.655,6,ML,2.6,2022-01-05 21:07:34.450
2022,1,5,21,9,30.54,27.85,100.651,7,ML,0.4,2022-01-05 21:09:30.540
2022,1,5,21,26,49.56,27.858,100.633,6,ML,1.2,2022-01-05 21:26:49.560
2022,1,5,21,36,42.3,27.838,100.661,5,ML,0.6,2022-01-05 21:36:42.300
2022,1,5,21,37,31.43,27.858,100.639,5,ML,1.3,2022-01-05 21:37:31.430
2022,1,5,21,39,55.49,27.108,102.848,11,ML,1.9,2022-01-05 21:39:55.490
2022,1,5,21,41,43.15,28.347,105.134,17,ML,0.4,2022-01-05 21:41:43.150
2022,1,5,22,2,18.63,27.837,100.649,6,ML,0.6,2022-01-05 22:02:18.630
2022,1,5,22,3,52.59,27.818,100.656,6,ML,0.7,2022-01-05 22:03:52.590
2022,1,5,22,8,20.34,28.352,104.845,4,ML,1.8,2022-01-05 22:08:20.340
2022,1,5,22,30,45.93,23.117,100.928,14,ML,3.5,2022-01-05 22:30:45.930
2022,1,5,22,49,12.94,27.843,100.653,7,ML,0.7,2022-01-05 22:49:12.940
2022,1,5,22,49,35.98,27.852,100.65,6,ML,0.3,2022-01-05 22:49:35.980
2022,1,5,22,50,51.94,27.832,100.564,9,ML,0.7,2022-01-05 22:50:51.940
2022,1,5,22,52,58.91,26.323,102.964,7,ML,2.0,2022-01-05 22:52:58.910
2022,1,5,22,55,50.67,27.854,100.632,6,ML,1.2,2022-01-05 22:55:50.670
2022,1,5,22,57,38.51,27.853,100.634,6,ML,0.9,2022-01-05 22:57:38.510
2022,1,5,23,5,0.97,27.849,100.636,6,ML,0.4,2022-01-05 23:05:00.970
2022,1,5,23,7,35.21,27.843,100.662,4,ML,-0.0,2022-01-05 23:07:35.210
2022,1,5,23,10,55.58,27.832,100.605,6,ML,0.5,2022-01-05 23:10:55.580
2022,1,5,23,11,44.62,27.854,100.564,9,ML,1.6,2022-01-05 23:11:44.620
2022,1,5,23,11,53.8,28.171,105.035,4,ML,1.4,2022-01-05 23:11:53.800
2022,1,5,23,12,43.8,27.845,100.654,5,ML,0.3,2022-01-05 23:12:43.800
2022,1,5,23,14,23.81,27.849,100.607,9,ML,0.3,2022-01-05 23:14:23.810
2022,1,5,23,15,57.93,27.835,100.555,9,ML,0.6,2022-01-05 23:15:57.930
2022,1,5,23,19,57.39,27.852,100.636,6,ML,0.4,2022-01-05 23:19:57.390
2022,1,5,23,20,16.8,27.85,100.636,6,ML,0.6,2022-01-05 23:20:16.800
2022,1,5,23,22,49.89,27.846,100.629,6,ML,0.3,2022-01-05 23:22:49.890
2022,1,5,23,24,41.98,27.86,100.636,5,ML,1.0,2022-01-05 23:24:41.980
2022,1,5,23,27,35.59,27.853,100.636,5,ML,-0.1,2022-01-05 23:27:35.590
2022,1,5,23,30,58.85,27.821,100.659,6,ML,-0.0,2022-01-05 23:30:58.850
2022,1,5,23,32,41.53,27.859,100.632,5,ML,0.6,2022-01-05 23:32:41.530
2022,1,5,23,42,39.07,27.796,100.555,9,ML,0.4,2022-01-05 23:42:39.070
2022,1,5,23,46,39.41,27.839,100.643,7,ML,0.3,2022-01-05 23:46:39.410
2022,1,5,23,52,38.49,27.107,102.86,15,ML,1.5,2022-01-05 23:52:38.490
2022,1,5,23,54,56.52,29.301,105.382,8,ML,0.8,2022-01-05 23:54:56.520
2022,1,5,23,58,2.06,27.832,100.638,7,ML,-0.0,2022-01-05 23:58:02.060
2022,1,6,0,7,44.87,27.846,100.652,7,ML,0.3,2022-01-06 00:07:44.870
2022,1,6,0,8,37.24,27.108,102.855,17,ML,1.5,2022-01-06 00:08:37.240
2022,1,6,0,15,22.42,27.113,102.857,12,ML,1.3,2022-01-06 00:15:22.420
2022,1,6,0,22,28.6,27.784,100.662,8,ML,0.2,2022-01-06 00:22:28.600
2022,1,6,0,34,56.08,27.054,103.4,17,ML,2.2,2022-01-06 00:34:56.080
2022,1,6,0,44,56.16,28.118,104.964,5,ML,1.3,2022-01-06 00:44:56.160
2022,1,6,0,46,38.48,27.858,100.628,7,ML,0.6,2022-01-06 00:46:38.480
2022,1,6,0,56,53.77,27.82,100.652,5,ML,0.7,2022-01-06 00:56:53.770
2022,1,6,0,58,6.88,27.868,100.641,5,ML,1.8,2022-01-06 00:58:06.880
2022,1,6,1,5,19.07,27.826,100.569,5,ML,1.1,2022-01-06 01:05:19.070
2022,1,6,1,7,12.38,27.859,100.629,5,ML,0.4,2022-01-06 01:07:12.380
2022,1,6,1,12,36.28,29.24,105.454,4,ML,0.6,2022-01-06 01:12:36.280
2022,1,6,1,17,48.55,27.846,100.65,8,ML,0.1,2022-01-06 01:17:48.550
2022,1,6,1,18,32.22,27.842,100.641,7,ML,0.1,2022-01-06 01:18:32.220
2022,1,6,1,20,59.78,27.826,100.587,5,ML,0.6,2022-01-06 01:20:59.780
2022,1,6,1,21,43.01,28.339,101.077,5,ML,2.6,2022-01-06 01:21:43.010
2022,1,6,1,23,50.84,27.852,100.633,7,ML,0.3,2022-01-06 01:23:50.840
2022,1,6,1,24,20.38,27.846,100.639,2,ML,2.0,2022-01-06 01:24:20.380
2022,1,6,1,25,3.06,27.846,100.636,7,ML,0.5,2022-01-06 01:25:03.060
2022,1,6,1,25,56.76,28.337,101.088,6,ML,1.8,2022-01-06 01:25:56.760
2022,1,6,1,40,58.61,29.476,104.849,2,ML,1.1,2022-01-06 01:40:58.610
2022,1,6,1,43,45.43,28.115,105.064,16,ML,1.5,2022-01-06 01:43:45.430
2022,1,6,1,57,50.59,27.842,100.644,5,ML,0.4,2022-01-06 01:57:50.590
2022,1,6,1,58,8.96,27.853,100.639,5,ML,0.4,2022-01-06 01:58:08.960
2022,1,6,2,6,29.02,27.861,100.634,5,ML,0.4,2022-01-06 02:06:29.020
2022,1,6,2,9,50.09,28.192,105.004,5,ML,1.1,2022-01-06 02:09:50.090
2022,1,6,2,15,22.97,27.842,100.646,5,ML,0.3,2022-01-06 02:15:22.970
2022,1,6,2,17,16.08,27.85,100.644,4,ML,0.2,2022-01-06 02:17:16.080
2022,1,6,2,18,15.64,27.838,100.659,5,ML,0.6,2022-01-06 02:18:15.640
2022,1,6,2,19,23.91,27.854,100.629,7,ML,1.0,2022-01-06 02:19:23.910
2022,1,6,2,19,57.39,28.102,105.075,18,ML,0.8,2022-01-06 02:19:57.390
2022,1,6,2,27,49.68,27.881,100.63,5,ML,1.7,2022-01-06 02:27:49.680
2022,1,6,2,30,12.81,27.846,100.642,5,ML,0.4,2022-01-06 02:30:12.810
2022,1,6,2,32,34.11,27.863,100.645,5,ML,1.6,2022-01-06 02:32:34.110
2022,1,6,2,37,16.88,28.325,104.933,4,ML,1.2,2022-01-06 02:37:16.880
2022,1,6,3,4,3.74,27.854,100.635,6,ML,0.7,2022-01-06 03:04:03.740
2022,1,6,3,17,29.5,27.837,100.629,6,ML,0.3,2022-01-06 03:17:29.500
2022,1,6,3,17,50.09,28.093,104.995,6,ML,1.3,2022-01-06 03:17:50.090
2022,1,6,3,21,37.56,27.915,100.569,5,ML,1.1,2022-01-06 03:21:37.560
2022,1,6,3,29,48.08,27.827,100.621,6,ML,0.2,2022-01-06 03:29:48.080
2022,1,6,3,31,48.73,28.946,103.946,4,ML,1.4,2022-01-06 03:31:48.730
2022,1,6,3,33,24.97,27.864,100.636,6,ML,1.2,2022-01-06 03:33:24.970
2022,1,6,3,39,0.67,27.864,100.632,6,ML,1.4,2022-01-06 03:39:00.670
2022,1,6,3,45,56.72,27.82,100.646,6,ML,0.2,2022-01-06 03:45:56.720
2022,1,6,3,55,0.28,27.829,100.626,6,ML,0.1,2022-01-06 03:55:00.280
2022,1,6,3,56,54.97,27.84,100.62,6,ML,1.6,2022-01-06 03:56:54.970
2022,1,6,3,59,10.63,27.822,100.636,5,ML,0.6,2022-01-06 03:59:10.630
2022,1,6,4,2,5.87,27.824,100.583,6,ML,1.3,2022-01-06 04:02:05.870
2022,1,6,4,16,31.24,28.177,105.061,13,ML,1.1,2022-01-06 04:16:31.240
2022,1,6,4,36,3.18,27.848,100.625,6,ML,1.3,2022-01-06 04:36:03.180
2022,1,6,4,36,42.33,27.868,100.644,5,ML,1.6,2022-01-06 04:36:42.330
2022,1,6,4,49,7.51,27.835,100.633,6,ML,0.5,2022-01-06 04:49:07.510
2022,1,6,4,51,44.42,28.138,105.074,6,ML,0.6,2022-01-06 04:51:44.420
2022,1,6,5,0,33.55,27.855,100.635,6,ML,0.3,2022-01-06 05:00:33.550
2022,1,6,5,14,1.81,28.448,104.785,9,ML,0.7,2022-01-06 05:14:01.810
2022,1,6,5,26,47.96,27.824,100.639,6,ML,0.3,2022-01-06 05:26:47.960
2022,1,6,5,29,26.88,27.824,100.651,7,ML,0.1,2022-01-06 05:29:26.880
2022,1,6,5,31,27.26,27.811,100.644,6,ML,0.6,2022-01-06 05:31:27.260
2022,1,6,5,35,10.69,27.84,100.649,6,ML,0.2,2022-01-06 05:35:10.690
2022,1,6,5,46,6.31,27.842,100.613,6,ML,0.7,2022-01-06 05:46:06.310
2022,1,6,5,51,7.21,28.118,105.03,6,ML,1.2,2022-01-06 05:51:07.210
2022,1,6,5,53,49.48,27.068,102.864,14,ML,1.7,2022-01-06 05:53:49.480
2022,1,6,5,54,15.51,27.826,100.629,6,ML,1.1,2022-01-06 05:54:15.510
2022,1,6,6,21,44.19,27.831,100.642,6,ML,0.7,2022-01-06 06:21:44.190
2022,1,6,6,29,49.69,27.848,100.628,6,ML,0.4,2022-01-06 06:29:49.690
2022,1,6,6,31,21.95,27.825,100.656,6,ML,0.2,2022-01-06 06:31:21.950
2022,1,6,6,38,18.04,27.853,100.648,6,ML,0.1,2022-01-06 06:38:18.040
2022,1,6,6,51,47.5,27.822,100.65,7,ML,0.2,2022-01-06 06:51:47.500
2022,1,6,7,1,29.74,27.833,100.623,6,ML,0.5,2022-01-06 07:01:29.740
2022,1,6,7,27,3.22,27.055,102.737,4,ML,1.6,2022-01-06 07:27:03.220
2022,1,6,7,33,52.71,27.847,100.638,6,ML,0.4,2022-01-06 07:33:52.710
2022,1,6,7,40,45.9,27.063,102.765,13,ML,1.4,2022-01-06 07:40:45.900
2022,1,6,8,0,27.43,27.851,100.647,6,ML,0.3,2022-01-06 08:00:27.430
2022,1,6,8,45,45.21,29.468,101.918,7,ML,1.3,2022-01-06 08:45:45.210
2022,1,6,8,47,2.63,28.175,104.949,5,ML,1.3,2022-01-06 08:47:02.630
2022,1,6,9,7,17.25,28.159,105.006,5,ML,1.2,2022-01-06 09:07:17.250
2022,1,6,9,12,28.82,27.868,100.63,4,ML,0.5,2022-01-06 09:12:28.820
2022,1,6,9,41,59.31,27.841,100.65,7,ML,0.7,2022-01-06 09:41:59.310
2022,1,6,10,4,43.5,28.214,105.101,4,ML,1.3,2022-01-06 10:04:43.500
2022,1,6,10,8,22.85,27.841,100.656,6,ML,0.6,2022-01-06 10:08:22.850
2022,1,6,10,23,39.81,27.854,100.643,5,ML,2.2,2022-01-06 10:23:39.810
2022,1,6,10,29,39.59,29.96,101.893,4,ML,1.1,2022-01-06 10:29:39.590
2022,1,6,10,30,17.63,27.846,100.572,5,ML,1.2,2022-01-06 10:30:17.630
2022,1,6,10,44,53.27,27.1,102.846,4,ML,1.6,2022-01-06 10:44:53.270
2022,1,6,11,29,31.45,29.02,101.844,7,ML,0.9,2022-01-06 11:29:31.450
2022,1,6,11,40,48.76,29.354,105.841,10,ML,1.6,2022-01-06 11:40:48.760
2022,1,6,11,41,10.39,27.833,100.643,6,ML,0.9,2022-01-06 11:41:10.390
2022,1,6,12,2,51.35,29.355,105.849,5,ML,1.4,2022-01-06 12:02:51.350
2022,1,6,12,4,35.76,27.825,100.574,5,ML,1.1,2022-01-06 12:04:35.760
2022,1,6,12,7,23.57,27.105,102.847,8,ML,2.5,2022-01-06 12:07:23.570
2022,1,6,12,31,59.91,27.868,100.634,6,ML,0.5,2022-01-06 12:31:59.910
2022,1,6,12,38,2.38,25.516,100.116,8,ML,1.6,2022-01-06 12:38:02.380
2022,1,6,12,43,38.53,27.827,100.657,6,ML,0.4,2022-01-06 12:43:38.530
2022,1,6,12,52,32.19,27.831,100.638,6,ML,0.7,2022-01-06 12:52:32.190
2022,1,6,12,55,57.84,24.686,102.528,5,ML,1.4,2022-01-06 12:55:57.840
2022,1,6,12,59,53.45,27.836,100.655,4,ML,1.0,2022-01-06 12:59:53.450
2022,1,6,13,3,46.14,27.82,100.582,5,ML,0.9,2022-01-06 13:03:46.140
2022,1,6,13,31,2.7,24.447,102.491,2,ML,1.8,2022-01-06 13:31:02.700
2022,1,6,13,36,48.84,27.856,100.646,6,ML,0.3,2022-01-06 13:36:48.840
2022,1,6,13,44,46.04,27.845,100.651,5,ML,1.4,2022-01-06 13:44:46.040
2022,1,6,14,6,9.62,27.599,100.989,16,ML,0.8,2022-01-06 14:06:09.620
2022,1,6,14,7,45.1,27.85,100.632,7,ML,0.6,2022-01-06 14:07:45.100
2022,1,6,14,28,25.48,27.86,100.653,5,ML,1.1,2022-01-06 14:28:25.480
2022,1,6,14,43,44.7,28.109,105.067,16,ML,0.8,2022-01-06 14:43:44.700
2022,1,6,15,2,38.2,28.104,101.211,10,ML,1.7,2022-01-06 15:02:38.200
2022,1,6,16,10,35.76,23.955,104.992,12,ML,2.1,2022-01-06 16:10:35.760
2022,1,6,16,30,9.54,27.114,102.866,11,ML,1.5,2022-01-06 16:30:09.540
2022,1,6,16,34,22.43,28.377,104.721,6,ML,1.9,2022-01-06 16:34:22.430
2022,1,6,16,53,22.02,27.106,102.848,14,ML,2.3,2022-01-06 16:53:22.020
2022,1,6,17,26,1.41,28.382,104.848,9,ML,1.3,2022-01-06 17:26:01.410
2022,1,6,17,27,16.28,28.392,104.82,20,ML,1.5,2022-01-06 17:27:16.280
2022,1,6,17,29,55.31,25.454,100.786,5,ML,1.5,2022-01-06 17:29:55.310
2022,1,6,18,4,48.89,27.861,100.625,6,ML,2.1,2022-01-06 18:04:48.890
2022,1,6,18,23,19.08,23.649,102.449,14,ML,0.7,2022-01-06 18:23:19.080
2022,1,6,18,25,45.99,27.838,100.656,6,ML,2.4,2022-01-06 18:25:45.990
2022,1,6,18,29,11.3,27.843,100.639,6,ML,1.4,2022-01-06 18:29:11.300
2022,1,6,18,31,21.86,28.182,105.084,19,ML,1.5,2022-01-06 18:31:21.860
2022,1,6,18,45,30.65,29.372,105.668,9,ML,0.7,2022-01-06 18:45:30.650
2022,1,6,18,48,22.92,27.834,100.625,6,ML,1.0,2022-01-06 18:48:22.920
2022,1,6,19,4,33.79,28.127,104.923,6,ML,1.7,2022-01-06 19:04:33.790
2022,1,6,19,42,52.85,27.102,102.853,12,ML,2.8,2022-01-06 19:42:52.850
2022,1,6,19,45,27.52,26.045,104.496,16,ML,1.0,2022-01-06 19:45:27.520
2022,1,6,19,55,59.64,27.828,100.636,6,ML,0.2,2022-01-06 19:55:59.640
2022,1,6,20,0,15.87,28.149,105.108,5,ML,1.3,2022-01-06 20:00:15.870
2022,1,6,20,1,51.1,27.81,100.658,6,ML,0.0,2022-01-06 20:01:51.100
2022,1,6,20,2,55.36,27.105,102.867,15,ML,1.7,2022-01-06 20:02:55.360
2022,1,6,20,3,0.33,27.863,100.635,6,ML,0.3,2022-01-06 20:03:00.330
2022,1,6,20,15,4.25,26.384,101.946,13,ML,1.6,2022-01-06 20:15:04.250
2022,1,6,20,20,52.09,27.848,100.584,6,ML,0.6,2022-01-06 20:20:52.090
2022,1,6,20,29,18.08,28.104,105.087,19,ML,1.8,2022-01-06 20:29:18.080
2022,1,6,21,13,28.29,27.861,100.678,5,ML,1.1,2022-01-06 21:13:28.290
2022,1,6,21,18,3.64,27.916,100.64,7,ML,0.8,2022-01-06 21:18:03.640
2022,1,6,21,30,51.58,29.286,105.302,4,ML,0.6,2022-01-06 21:30:51.580
2022,1,6,21,43,5.26,27.839,100.634,6,ML,0.2,2022-01-06 21:43:05.260
2022,1,6,21,45,0.74,27.856,100.626,6,ML,0.1,2022-01-06 21:45:00.740
2022,1,6,21,48,59.58,27.409,102.59,11,ML,2.6,2022-01-06 21:48:59.580
2022,1,6,21,51,35.25,27.837,100.626,6,ML,0.3,2022-01-06 21:51:35.250
2022,1,6,21,52,24.51,27.83,100.639,7,ML,0.5,2022-01-06 21:52:24.510
2022,1,6,21,55,56.04,27.886,100.652,7,ML,0.1,2022-01-06 21:55:56.040
2022,1,6,21,56,17.58,27.869,100.652,6,ML,1.4,2022-01-06 21:56:17.580
2022,1,6,21,57,20.21,27.834,100.642,6,ML,0.5,2022-01-06 21:57:20.210
2022,1,6,21,57,36.31,27.848,100.634,6,ML,1.1,2022-01-06 21:57:36.310
2022,1,6,22,15,56.09,27.129,102.863,8,ML,1.6,2022-01-06 22:15:56.090
2022,1,6,22,19,3.84,28.201,105.024,17,ML,1.0,2022-01-06 22:19:03.840
