station_id,waveform_id,phase_time,phase_type,phase_score,phase_amplitude
QJ03,QJ.QJ03.20220909.05007247,2022-09-09 05:39:09.970,S,0.01282051282051281,24.695947647094727
QJ03,QJ.QJ03.20220909.06007249,2022-09-09 05:45:31.240,P,0.09401709401709406,87.91984558105469
QJ03,QJ.QJ03.20220909.06007249,2022-09-09 05:45:32.380,S,0.055555555555555636,87.91984558105469
QJ03,QJ.QJ03.20220909.06007250,2022-09-09 05:47:16.710,P,0.20085470085470092,95.15801239013672
QJ03,QJ.QJ03.20220909.06007250,2022-09-09 05:47:20.160,S,0.09829059829059837,95.15801239013672
QJ03,QJ.QJ03.20220909.06007251,2022-09-09 05:53:03.430,P,0.23076923076923087,58.23558807373047
QJ03,QJ.QJ03.20220909.06007251,2022-09-09 05:50:30.120,S,0.08974358974358987,168.0318145751953
QJ03,QJ.QJ03.20220909.06007252,2022-09-09 05:55:48.410,P,0.13247863247863248,78.29000854492188
QJ03,QJ.QJ03.20220909.06007252,2022-09-09 05:55:50.000,S,0.07692307692307694,2.471162796020508
QJ03,QJ.QJ03.20220909.06007253,2022-09-09 05:58:28.500,S,0.1410256410256411,56.80837631225586
QJ03,QJ.QJ03.20220909.06007254,2022-09-09 06:02:03.460,P,0.08974358974358987,441.6424560546875
QJ03,QJ.QJ03.20220909.06007254,2022-09-09 06:02:03.920,S,0.021367521367521413,441.6424560546875
QJ03,QJ.QJ03.20220909.06007255,2022-09-09 06:06:24.500,P,0.059829059829059845,103.56715393066406
QJ03,QJ.QJ03.20220909.06007255,2022-09-09 06:04:30.820,S,0.16239316239316254,68.69017028808594
QJ03,QJ.QJ03.20220909.06007257,2022-09-09 06:11:04.220,P,0.21367521367521375,88.74455261230469
QJ03,QJ.QJ03.20220909.06007257,2022-09-09 06:11:07.020,S,0.15811965811965822,88.74455261230469
QJ03,QJ.QJ03.20220909.06007258,2022-09-09 06:15:33.060,P,0.08119658119658117,37.26604461669922
QJ03,QJ.QJ03.20220909.06007258,2022-09-09 06:14:57.950,S,0.1666666666666667,93.3457260131836
QJ03,QJ.QJ03.20220909.06007259,2022-09-09 06:18:32.280,P,0.08119658119658117,300.0117492675781
QJ03,QJ.QJ03.20220909.06007259,2022-09-09 06:18:33.520,S,0.09401709401709406,300.0117492675781
QJ03,QJ.QJ03.20220909.06007260,2022-09-09 06:20:54.990,P,0.17948717948717963,19.053356170654297
QJ03,QJ.QJ03.20220909.06007260,2022-09-09 06:20:57.060,S,0.14529914529914542,19.053356170654297
QJ03,QJ.QJ03.20220909.06007261,2022-09-09 06:25:03.260,P,0.11538461538461538,63.29265213012695
QJ03,QJ.QJ03.20220909.06007261,2022-09-09 06:25:05.590,S,0.17948717948717963,63.29265213012695
QJ03,QJ.QJ03.20220909.06007262,2022-09-09 06:27:10.610,S,0.11111111111111117,144.3480987548828
QJ03,QJ.QJ03.20220909.06007265,2022-09-09 06:39:29.110,P,0.22222222222222235,89.39142608642578
QJ03,QJ.QJ03.20220909.06007265,2022-09-09 06:37:48.860,S,0.055555555555555636,266.51324462890625
QJ03,QJ.QJ03.20220909.07007266,2022-09-09 06:41:59.850,P,0.08547008547008556,62.80825424194336
QJ03,QJ.QJ03.20220909.07007266,2022-09-09 06:42:02.790,S,0.09829059829059837,62.80825424194336
QJ03,QJ.QJ03.20220909.07007267,2022-09-09 06:46:39.990,P,0.029914529914530016,9.644756317138672
QJ03,QJ.QJ03.20220909.07007267,2022-09-09 06:45:58.400,S,0.04700854700854703,42.966156005859375
QJ03,QJ.QJ03.20220909.07007268,2022-09-09 06:47:39.700,P,0.1666666666666667,74.52206420898438
QJ03,QJ.QJ03.20220909.07007268,2022-09-09 06:47:43.140,S,0.07264957264957264,74.52206420898438
QJ03,QJ.QJ03.20220909.07007269,2022-09-09 06:50:31.760,P,0.04700854700854703,272.12506103515625
QJ03,QJ.QJ03.20220909.07007269,2022-09-09 06:50:32.460,S,0.03846153846153842,272.12506103515625
QJ03,QJ.QJ03.20220909.07007270,2022-09-09 06:54:20.830,P,0.21367521367521375,17.654674530029297
QJ03,QJ.QJ03.20220909.07007270,2022-09-09 06:56:39.990,S,0.04700854700854703,3.1986083984375
QJ03,QJ.QJ03.20220909.07007271,2022-09-09 06:58:30.360,P,0.11538461538461538,273.6798400878906
QJ03,QJ.QJ03.20220909.07007271,2022-09-09 06:58:31.380,S,0.051282051282051336,273.6798400878906
QJ03,QJ.QJ03.20220909.07007272,2022-09-09 07:01:53.490,P,0.1367521367521369,24.291156768798828
QJ03,QJ.QJ03.20220909.07007272,2022-09-09 07:02:07.540,S,0.025641025641025716,25.728878021240234
QJ03,QJ.QJ03.20220909.07007273,2022-09-09 07:06:09.430,P,0.1239316239316241,174.46682739257812
QJ03,QJ.QJ03.20220909.07007273,2022-09-09 07:06:10.750,S,0.06837606837606844,174.46682739257812
QJ03,QJ.QJ03.20220909.07007275,2022-09-09 07:10:15.320,P,0.03846153846153842,428.1668090820313
QJ03,QJ.QJ03.20220909.07007275,2022-09-09 07:10:15.740,S,0.04273504273504273,428.1668090820313
QJ03,QJ.QJ03.20220909.07007276,2022-09-09 07:13:54.710,P,0.23931623931623947,24.6863956451416
QJ03,QJ.QJ03.20220909.07007276,2022-09-09 07:15:38.220,S,0.11965811965811979,85.25574493408203
QJ03,QJ.QJ03.20220909.07007277,2022-09-09 07:17:19.890,P,0.16239316239316254,63.85203552246094
QJ03,QJ.QJ03.20220909.07007277,2022-09-09 07:19:11.470,S,0.021367521367521413,19.392353057861328
QJ03,QJ.QJ03.20220909.07007278,2022-09-09 07:20:58.310,P,0.09829059829059837,46.9959602355957
QJ03,QJ.QJ03.20220909.07007278,2022-09-09 07:20:59.220,S,0.09401709401709406,46.9959602355957
QJ03,QJ.QJ03.20220909.07007279,2022-09-09 07:25:43.270,P,0.08119658119658117,63.79708480834961
QJ03,QJ.QJ03.20220909.07007279,2022-09-09 07:25:04.720,S,0.06837606837606844,121.00267791748048
QJ03,QJ.QJ03.20220909.07007280,2022-09-09 07:27:38.680,P,0.15811965811965822,849.9219970703125
QJ03,QJ.QJ03.20220909.07007280,2022-09-09 07:27:42.520,S,0.04700854700854703,849.9219970703125
QJ03,QJ.QJ03.20220909.07007281,2022-09-09 07:31:33.070,P,0.1666666666666667,125.80410766601562
QJ03,QJ.QJ03.20220909.07007281,2022-09-09 07:30:31.740,S,0.059829059829059845,26.219282150268555
QJ03,QJ.QJ03.20220909.07007282,2022-09-09 07:34:23.150,P,0.24358974358974358,88.01110076904297
QJ03,QJ.QJ03.20220909.07007282,2022-09-09 07:36:39.990,S,0.11965811965811979,6.353613376617432
QJ03,QJ.QJ03.20220909.07007283,2022-09-09 07:37:41.460,P,0.04700854700854703,406.3881530761719
QJ03,QJ.QJ03.20220909.07007283,2022-09-09 07:37:41.950,S,0.01282051282051281,406.3881530761719
QJ03,QJ.QJ03.20220909.08007284,2022-09-09 07:40:54.340,P,0.10256410256410267,21.492589950561523
QJ03,QJ.QJ03.20220909.08007284,2022-09-09 07:41:38.030,S,0.1367521367521369,34.39630889892578
QJ03,QJ.QJ03.20220909.08007285,2022-09-09 07:44:45.060,P,0.051282051282051336,275.6799011230469
QJ03,QJ.QJ03.20220909.08007285,2022-09-09 07:44:45.840,S,0.07692307692307694,275.6799011230469
QJ03,QJ.QJ03.20220909.08007286,2022-09-09 07:46:44.980,P,0.11538461538461538,116.0578384399414
QJ03,QJ.QJ03.20220909.08007286,2022-09-09 07:46:46.480,S,0.09401709401709406,116.0578384399414
QJ03,QJ.QJ03.20220909.08007287,2022-09-09 07:52:44.960,P,0.004273504273504203,429.5188598632813
QJ03,QJ.QJ03.20220909.08007287,2022-09-09 07:52:45.520,S,0.01282051282051281,205.5892791748047
QJ03,QJ.QJ03.20220909.08007288,2022-09-09 07:56:08.960,P,0.10256410256410267,657.2530517578125
QJ03,QJ.QJ03.20220909.08007288,2022-09-09 07:56:09.790,S,0.01709401709401711,228.67730712890625
QJ03,QJ.QJ03.20220909.08007289,2022-09-09 07:58:15.820,P,0.051282051282051336,273.9098205566406
QJ03,QJ.QJ03.20220909.08007289,2022-09-09 07:58:16.490,S,0.029914529914530016,273.9098205566406
QJ03,QJ.QJ03.20220909.08007290,2022-09-09 08:01:43.830,P,0.04700854700854703,598.6790771484375
QJ03,QJ.QJ03.20220909.08007290,2022-09-09 08:01:44.560,S,0.01282051282051281,598.6790771484375
QJ03,QJ.QJ03.20220909.08007291,2022-09-09 08:04:01.700,P,0.09401709401709406,778.1016845703125
QJ03,QJ.QJ03.20220909.08007291,2022-09-09 08:04:02.400,S,0.10256410256410267,778.1016845703125
QJ03,QJ.QJ03.20220909.08007293,2022-09-09 08:12:07.460,P,0.1367521367521369,467.54296875
QJ03,QJ.QJ03.20220909.08007293,2022-09-09 08:12:08.360,S,0.15811965811965822,467.54296875
QJ03,QJ.QJ03.20220909.08007294,2022-09-09 08:13:53.960,P,0.06410256410256425,472.7264099121094
QJ03,QJ.QJ03.20220909.08007294,2022-09-09 08:13:54.540,S,0.059829059829059845,472.7264099121094
QJ03,QJ.QJ03.20220909.08007295,2022-09-09 08:16:53.980,P,0.1282051282051283,497.81158447265625
QJ03,QJ.QJ03.20220909.08007295,2022-09-09 08:16:59.000,S,0.11538461538461538,497.81158447265625
QJ03,QJ.QJ03.20220909.08007296,2022-09-09 08:20:22.090,P,0.03418803418803422,212.080322265625
QJ03,QJ.QJ03.20220909.08007297,2022-09-09 08:26:08.120,P,0.1495726495726496,156.28787231445312
QJ03,QJ.QJ03.20220909.08007297,2022-09-09 08:23:51.250,S,0.025641025641025716,262.12109375
QJ03,QJ.QJ03.20220909.08007299,2022-09-09 08:31:08.460,P,0.03418803418803422,271.1054382324219
QJ03,QJ.QJ03.20220909.08007299,2022-09-09 08:32:03.230,S,0.1495726495726496,79.72270202636719
QJ03,QJ.QJ03.20220909.08007300,2022-09-09 08:33:39.130,P,0.04700854700854703,457.80462646484375
QJ03,QJ.QJ03.20220909.08007300,2022-09-09 08:33:40.140,S,0.01709401709401711,457.80462646484375
QJ03,QJ.QJ03.20220909.08007301,2022-09-09 08:39:59.990,P,0.1239316239316241,4.668608665466309
QJ03,QJ.QJ03.20220909.08007301,2022-09-09 08:38:02.200,S,0.08974358974358987,81.96878051757812
QJ03,QJ.QJ03.20220909.09007302,2022-09-09 08:42:36.310,P,0.08119658119658117,155.5447998046875
QJ03,QJ.QJ03.20220909.09007302,2022-09-09 08:42:36.660,S,0.025641025641025716,155.5447998046875
QJ03,QJ.QJ03.20220909.09007303,2022-09-09 08:44:50.520,P,0.17948717948717963,83.5748062133789
QJ03,QJ.QJ03.20220909.09007303,2022-09-09 08:43:35.470,S,0.08119658119658117,25.45381546020508
QJ03,QJ.QJ03.20220909.09007304,2022-09-09 08:49:07.210,P,0.08974358974358987,44.75225830078125
QJ03,QJ.QJ03.20220909.09007304,2022-09-09 08:49:26.500,S,0.09829059829059837,86.24307250976562
QJ03,QJ.QJ03.20220909.09007305,2022-09-09 08:52:31.620,S,0.021367521367521413,115.39636993408205
QJ03,QJ.QJ03.20220909.09007306,2022-09-09 08:54:57.540,P,0.1666666666666667,83.84661865234375
QJ03,QJ.QJ03.20220909.09007306,2022-09-09 08:53:38.420,S,0.06837606837606844,85.4466781616211
QJ03,QJ.QJ03.20220909.09007307,2022-09-09 08:58:50.840,P,0.055555555555555636,99.03866577148438
QJ03,QJ.QJ03.20220909.09007307,2022-09-09 08:59:05.040,S,0.029914529914530016,339.0325012207031
QJ03,QJ.QJ03.20220909.09007308,2022-09-09 09:01:58.290,P,0.21367521367521375,507.8935852050781
QJ03,QJ.QJ03.20220909.09007308,2022-09-09 09:02:02.840,S,0.07692307692307694,507.8935852050781
QJ03,QJ.QJ03.20220909.09007309,2022-09-09 09:04:47.040,S,0.004273504273504203,425.6091613769531
QJ03,QJ.QJ03.20220909.09007310,2022-09-09 09:08:26.930,P,0.19658119658119674,76.56765747070312
QJ03,QJ.QJ03.20220909.09007310,2022-09-09 09:08:29.200,S,0.025641025641025716,20.88006019592285
QJ03,QJ.QJ03.20220909.09007311,2022-09-09 09:11:16.560,P,0.15811965811965822,90.93273162841795
QJ03,QJ.QJ03.20220909.09007311,2022-09-09 09:11:18.250,S,0.08974358974358987,70.44538879394531
QJ03,QJ.QJ03.20220909.09007312,2022-09-09 09:16:28.670,P,0.025641025641025716,165.39358520507812
QJ03,QJ.QJ03.20220909.09007312,2022-09-09 09:16:29.400,S,0.008547008547008605,165.39358520507812
QJ03,QJ.QJ03.20220909.09007313,2022-09-09 09:19:59.990,S,0.004273504273504203,3.250998020172119
QJ03,QJ.QJ03.20220909.09007314,2022-09-09 09:20:57.100,P,0.059829059829059845,325.6458435058594
QJ03,QJ.QJ03.20220909.09007314,2022-09-09 09:22:40.240,S,0.04273504273504273,56.41305160522461
QJ03,QJ.QJ03.20220909.09007315,2022-09-09 09:25:42.220,P,0.025641025641025716,28.60834693908692
QJ03,QJ.QJ03.20220909.09007315,2022-09-09 09:24:35.790,S,0.029914529914530016,52.94294738769531
QJ03,QJ.QJ03.20220909.09007317,2022-09-09 09:32:34.040,P,0.08547008547008556,388.8001098632813
QJ03,QJ.QJ03.20220909.09007317,2022-09-09 09:30:50.590,S,0.17094017094017103,121.4682159423828
QJ03,QJ.QJ03.20220909.09007318,2022-09-09 09:33:32.060,P,0.20940170940170946,43.90989685058594
QJ03,QJ.QJ03.20220909.09007318,2022-09-09 09:33:36.280,S,0.10683760683760687,43.90989685058594
QJ03,QJ.QJ03.20220909.09007319,2022-09-09 09:38:49.400,S,0.01282051282051281,448.25628662109375
QJ03,QJ.QJ03.20220909.10007320,2022-09-09 09:40:25.860,P,0.1410256410256411,173.2985076904297
QJ03,QJ.QJ03.20220909.10007320,2022-09-09 09:40:27.580,S,0.10256410256410267,139.2379608154297
QJ03,QJ.QJ03.20220909.10007322,2022-09-09 09:48:30.420,P,0.10683760683760687,314.7022399902344
QJ03,QJ.QJ03.20220909.10007322,2022-09-09 09:48:31.060,S,0.01709401709401711,314.7022399902344
QJ03,QJ.QJ03.20220909.10007323,2022-09-09 09:51:11.980,P,0.20512820512820523,116.6327667236328
QJ03,QJ.QJ03.20220909.10007323,2022-09-09 09:51:14.980,S,0.051282051282051336,100.3370590209961
QJ03,QJ.QJ03.20220909.10007324,2022-09-09 09:54:09.810,P,0.03418803418803422,125.29454040527344
QJ03,QJ.QJ03.20220909.10007325,2022-09-09 09:56:51.270,P,0.08974358974358987,33.75117874145508
QJ03,QJ.QJ03.20220909.10007325,2022-09-09 09:58:06.420,S,0.14529914529914542,92.42322540283205
QJ03,QJ.QJ03.20220909.10007326,2022-09-09 10:01:37.490,P,0.11965811965811979,269.8288269042969
QJ03,QJ.QJ03.20220909.10007326,2022-09-09 10:00:35.900,S,0.06410256410256425,395.4089050292969
QJ03,QJ.QJ03.20220909.10007327,2022-09-09 10:05:53.690,P,0.1410256410256411,62.92692184448242
QJ03,QJ.QJ03.20220909.10007327,2022-09-09 10:06:01.640,S,0.021367521367521413,62.92692184448242
QJ03,QJ.QJ03.20220909.10007328,2022-09-09 10:06:57.730,P,0.1239316239316241,50.456451416015625
QJ03,QJ.QJ03.20220909.10007328,2022-09-09 10:06:59.780,S,0.1495726495726496,50.456451416015625
QJ03,QJ.QJ03.20220909.10007329,2022-09-09 10:12:57.690,P,0.1410256410256411,43.75941467285156
QJ03,QJ.QJ03.20220909.10007329,2022-09-09 10:12:58.910,S,0.07692307692307694,43.75941467285156
QJ03,QJ.QJ03.20220909.10007330,2022-09-09 10:13:25.730,P,0.008547008547008605,120.2149887084961
QJ03,QJ.QJ03.20220909.10007333,2022-09-09 10:24:25.590,P,0.055555555555555636,157.78543090820312
QJ03,QJ.QJ03.20220909.10007333,2022-09-09 10:25:25.370,S,0.04273504273504273,168.74403381347656
QJ03,QJ.QJ03.20220909.10007334,2022-09-09 10:27:10.870,P,0.19658119658119674,50.67387771606445
QJ03,QJ.QJ03.20220909.10007334,2022-09-09 10:27:17.830,S,0.06410256410256425,50.67387771606445
QJ03,QJ.QJ03.20220909.10007335,2022-09-09 10:30:28.780,P,0.03846153846153842,43.669620513916016
QJ03,QJ.QJ03.20220909.10007335,2022-09-09 10:32:29.680,S,0.008547008547008605,74.82633209228516
QJ03,QJ.QJ03.20220909.10007336,2022-09-09 10:34:10.650,P,0.10683760683760687,206.35061645507807
QJ03,QJ.QJ03.20220909.10007336,2022-09-09 10:34:11.560,S,0.11965811965811979,206.35061645507807
QJ03,QJ.QJ03.20220909.10007337,2022-09-09 10:38:11.860,P,0.06837606837606844,193.7277984619141
QJ03,QJ.QJ03.20220909.10007337,2022-09-09 10:38:12.880,S,0.08547008547008556,193.7277984619141
QJ03,QJ.QJ03.20220909.11007339,2022-09-09 10:44:54.550,P,0.004273504273504203,84.25810241699219
QJ03,QJ.QJ03.20220909.11007339,2022-09-09 10:44:55.060,S,0.03846153846153842,84.25810241699219
QJ03,QJ.QJ03.20220909.11007341,2022-09-09 10:51:32.850,S,0.08974358974358987,175.80133056640625
QJ03,QJ.QJ03.20220909.11007342,2022-09-09 10:53:37.700,S,0.029914529914530016,160.30934143066406
QJ03,QJ.QJ03.20220909.11007343,2022-09-09 10:59:05.510,P,0.10683760683760687,114.12740325927734
QJ03,QJ.QJ03.20220909.11007343,2022-09-09 10:58:23.770,S,0.008547008547008605,192.90103149414065
QJ03,QJ.QJ03.20220909.11007344,2022-09-09 11:00:05.880,P,0.21794871794871803,27.90456771850586
QJ03,QJ.QJ03.20220909.11007344,2022-09-09 11:00:10.230,S,0.06837606837606844,27.90456771850586
QJ03,QJ.QJ03.20220909.11007346,2022-09-09 11:07:13.360,S,0.055555555555555636,93.13170623779295
QJ03,QJ.QJ03.20220909.11007347,2022-09-09 11:10:57.110,P,0.025641025641025716,133.33108520507812
QJ03,QJ.QJ03.20220909.11007347,2022-09-09 11:10:57.870,S,0.04273504273504273,133.33108520507812
QJ03,QJ.QJ03.20220909.11007348,2022-09-09 11:14:16.830,P,0.1367521367521369,243.82290649414065
QJ03,QJ.QJ03.20220909.11007348,2022-09-09 11:15:11.700,S,0.16239316239316254,65.20911407470703
QJ03,QJ.QJ03.20220909.11007349,2022-09-09 11:18:14.580,P,0.13247863247863248,134.00418090820312
QJ03,QJ.QJ03.20220909.11007349,2022-09-09 11:18:16.100,S,0.10683760683760687,134.00418090820312
QJ03,QJ.QJ03.20220909.11007351,2022-09-09 11:26:39.990,P,0.26495726495726496,2.200843811035156
QJ03,QJ.QJ03.20220909.11007351,2022-09-09 11:26:39.990,S,0.01282051282051281,2.200843811035156
QJ03,QJ.QJ03.20220909.11007352,2022-09-09 11:29:11.800,P,0.07264957264957264,35.71513366699219
QJ03,QJ.QJ03.20220909.11007352,2022-09-09 11:29:17.000,S,0.021367521367521413,35.71513366699219
QJ03,QJ.QJ03.20220909.11007353,2022-09-09 11:31:14.920,P,0.13247863247863248,35.43336868286133
QJ03,QJ.QJ03.20220909.11007353,2022-09-09 11:31:20.540,S,0.1239316239316241,35.43336868286133
QJ03,QJ.QJ03.20220909.11007355,2022-09-09 11:37:23.620,P,0.04273504273504273,339.9090576171875
QJ03,QJ.QJ03.20220909.11007355,2022-09-09 11:38:31.050,S,0.1239316239316241,55.5545654296875
QJ03,QJ.QJ03.20220909.12007356,2022-09-09 11:40:16.120,P,0.03846153846153842,157.2248077392578
QJ03,QJ.QJ03.20220909.12007356,2022-09-09 11:40:17.230,S,0.1410256410256411,157.2248077392578
QJ03,QJ.QJ03.20220909.12007357,2022-09-09 11:45:27.340,P,0.1666666666666667,43.6948471069336
QJ03,QJ.QJ03.20220909.12007357,2022-09-09 11:45:56.260,S,0.08119658119658117,52.065185546875
QJ03,QJ.QJ03.20220909.12007358,2022-09-09 11:49:39.770,P,0.11538461538461538,26.33017539978028
QJ03,QJ.QJ03.20220909.12007358,2022-09-09 11:49:44.200,S,0.03418803418803422,26.33017539978028
QJ03,QJ.QJ03.20220909.12007359,2022-09-09 11:52:21.610,P,0.21367521367521375,28.40977096557617
QJ03,QJ.QJ03.20220909.12007359,2022-09-09 11:52:24.240,S,0.059829059829059845,28.40977096557617
QJ03,QJ.QJ03.20220909.12007360,2022-09-09 11:54:00.580,P,0.06837606837606844,40.43516159057617
QJ03,QJ.QJ03.20220909.12007360,2022-09-09 11:56:39.990,S,0.01282051282051281,4.584160804748535
QJ03,QJ.QJ03.20220909.12007361,2022-09-09 11:57:51.320,P,0.1666666666666667,36.55087661743164
QJ03,QJ.QJ03.20220909.12007361,2022-09-09 11:59:04.660,S,0.1410256410256411,43.90092849731445
QJ03,QJ.QJ03.20220909.12007363,2022-09-09 12:05:31.010,P,0.03418803418803422,662.002197265625
QJ03,QJ.QJ03.20220909.12007363,2022-09-09 12:04:08.790,S,0.004273504273504203,44.380958557128906
QJ03,QJ.QJ03.20220909.12007364,2022-09-09 12:06:57.960,P,0.1837606837606839,74.8052978515625
QJ03,QJ.QJ03.20220909.12007364,2022-09-09 12:07:00.640,S,0.051282051282051336,74.8052978515625
QJ03,QJ.QJ03.20220909.12007365,2022-09-09 12:11:27.230,P,0.08974358974358987,90.35112762451172
QJ03,QJ.QJ03.20220909.12007366,2022-09-09 12:15:12.180,P,0.055555555555555636,50.83640670776367
QJ03,QJ.QJ03.20220909.12007367,2022-09-09 12:17:53.780,P,0.18803418803418812,27.6682357788086
QJ03,QJ.QJ03.20220909.12007367,2022-09-09 12:18:15.770,S,0.1410256410256411,182.58670043945312
QJ03,QJ.QJ03.20220909.12007368,2022-09-09 12:20:46.730,P,0.17948717948717963,168.03408813476562
QJ03,QJ.QJ03.20220909.12007368,2022-09-09 12:20:48.180,S,0.07264957264957264,89.17280578613281
QJ03,QJ.QJ03.20220909.12007369,2022-09-09 12:24:32.250,P,0.14529914529914542,8.984240531921387
QJ03,QJ.QJ03.20220909.12007369,2022-09-09 12:24:33.890,S,0.11111111111111117,8.984240531921387
QJ03,QJ.QJ03.20220909.12007370,2022-09-09 12:26:46.000,P,0.025641025641025716,142.3830108642578
QJ03,QJ.QJ03.20220909.12007370,2022-09-09 12:26:46.520,S,0.08974358974358987,142.3830108642578
QJ03,QJ.QJ03.20220909.12007371,2022-09-09 12:32:36.590,P,0.10256410256410267,529.2603759765625
QJ03,QJ.QJ03.20220909.12007371,2022-09-09 12:33:19.990,S,0.01282051282051281,10.848392486572266
QJ03,QJ.QJ03.20220909.12007372,2022-09-09 12:35:33.270,S,0.025641025641025716,46.27177429199219
QJ03,QJ.QJ03.20220909.12007373,2022-09-09 12:37:30.790,P,0.055555555555555636,82.45878601074219
QJ03,QJ.QJ03.20220909.12007373,2022-09-09 12:37:36.810,S,0.021367521367521413,82.45878601074219
QJ03,QJ.QJ03.20220909.13007375,2022-09-09 12:45:58.580,P,0.17094017094017103,82.22669982910156
QJ03,QJ.QJ03.20220909.13007375,2022-09-09 12:46:00.540,S,0.11538461538461538,68.30403137207031
QJ03,QJ.QJ03.20220909.13007376,2022-09-09 12:48:53.630,P,0.20940170940170946,16.190763473510742
QJ03,QJ.QJ03.20220909.13007376,2022-09-09 12:49:59.990,S,0.021367521367521413,3.402726650238037
QJ03,QJ.QJ03.20220909.13007377,2022-09-09 12:50:23.510,P,0.11538461538461538,21.82161521911621
QJ03,QJ.QJ03.20220909.13007377,2022-09-09 12:51:02.060,S,0.01282051282051281,48.89669418334961
QJ03,QJ.QJ03.20220909.13007378,2022-09-09 12:55:21.520,P,0.04273504273504273,3.0690455436706543
QJ03,QJ.QJ03.20220909.13007378,2022-09-09 12:55:37.530,S,0.04273504273504273,6.960680961608887
QJ03,QJ.QJ03.20220909.13007379,2022-09-09 12:57:30.780,P,0.1282051282051283,15.268513679504396
QJ03,QJ.QJ03.20220909.13007379,2022-09-09 12:58:36.750,S,0.055555555555555636,18.814611434936523
QJ03,QJ.QJ03.20220909.13007380,2022-09-09 13:01:51.790,P,0.03846153846153842,12.364709854125977
QJ03,QJ.QJ03.20220909.13007380,2022-09-09 13:00:36.320,S,0.01282051282051281,52.0542221069336
QJ03,QJ.QJ03.20220909.13007381,2022-09-09 13:05:56.680,P,0.09829059829059837,47.321903228759766
QJ03,QJ.QJ03.20220909.13007381,2022-09-09 13:03:35.140,S,0.08547008547008556,20.64339256286621
QJ03,QJ.QJ03.20220909.13007382,2022-09-09 13:07:01.280,P,0.11965811965811979,40.71810150146485
QJ03,QJ.QJ03.20220909.13007382,2022-09-09 13:08:09.440,S,0.029914529914530016,174.9095916748047
QJ03,QJ.QJ03.20220909.13007384,2022-09-09 13:14:25.170,P,0.17948717948717963,47.95278930664063
QJ03,QJ.QJ03.20220909.13007384,2022-09-09 13:14:30.080,S,0.1538461538461539,47.95278930664063
QJ03,QJ.QJ03.20220909.13007387,2022-09-09 13:26:00.670,P,0.17521367521367523,40.18255233764648
QJ03,QJ.QJ03.20220909.13007387,2022-09-09 13:23:27.880,S,0.09401709401709406,23.733705520629883
QJ03,QJ.QJ03.20220909.13007388,2022-09-09 13:29:38.130,P,0.1410256410256411,145.4558868408203
QJ03,QJ.QJ03.20220909.13007388,2022-09-09 13:29:40.220,S,0.11538461538461538,145.4558868408203
QJ03,QJ.QJ03.20220909.13007389,2022-09-09 13:33:19.990,P,0.09401709401709406,5.580996990203857
QJ03,QJ.QJ03.20220909.13007389,2022-09-09 13:33:19.990,S,0.03418803418803422,5.580996990203857
QJ03,QJ.QJ03.20220909.13007390,2022-09-09 13:34:26.040,P,0.19230769230769235,55.5048942565918
QJ03,QJ.QJ03.20220909.13007390,2022-09-09 13:34:28.470,S,0.21367521367521375,55.5048942565918
QJ03,QJ.QJ03.20220909.13007391,2022-09-09 13:38:27.220,S,0.14529914529914542,51.68106842041016
QJ03,QJ.QJ03.20220909.14007392,2022-09-09 13:42:25.360,P,0.18803418803418812,43.95989608764648
QJ03,QJ.QJ03.20220909.14007392,2022-09-09 13:42:28.270,S,0.13247863247863248,43.95989608764648
QJ03,QJ.QJ03.20220909.14007393,2022-09-09 13:44:25.340,P,0.1666666666666667,78.79342651367188
QJ03,QJ.QJ03.20220909.14007393,2022-09-09 13:46:29.000,S,0.055555555555555636,54.68472671508789
QJ03,QJ.QJ03.20220909.14007394,2022-09-09 13:48:04.870,P,0.08974358974358987,13.746317863464355
QJ03,QJ.QJ03.20220909.14007394,2022-09-09 13:48:06.260,S,0.1239316239316241,13.746317863464355
QJ03,QJ.QJ03.20220909.14007396,2022-09-09 13:55:24.450,P,0.17521367521367523,69.32138061523438
QJ03,QJ.QJ03.20220909.14007396,2022-09-09 13:55:30.040,S,0.1282051282051283,69.32138061523438
QJ03,QJ.QJ03.20220909.14007398,2022-09-09 14:02:33.410,P,0.09829059829059837,8.159262657165527
QJ03,QJ.QJ03.20220909.14007398,2022-09-09 14:00:50.680,S,0.03846153846153842,41.60105514526367
QJ03,QJ.QJ03.20220909.14007399,2022-09-09 14:05:00.070,P,0.04273504273504273,53.40127182006836
QJ03,QJ.QJ03.20220909.14007399,2022-09-09 14:04:18.200,S,0.01709401709401711,22.23458480834961
QJ03,QJ.QJ03.20220909.14007401,2022-09-09 14:10:47.800,P,0.23504273504273515,317.74932861328125
QJ03,QJ.QJ03.20220909.14007401,2022-09-09 14:10:49.140,S,0.1837606837606839,209.1983337402344
QJ03,QJ.QJ03.20220909.14007402,2022-09-09 14:15:18.680,P,0.055555555555555636,432.6726989746094
QJ03,QJ.QJ03.20220909.14007402,2022-09-09 14:15:19.270,S,0.09401709401709406,432.6726989746094
QJ03,QJ.QJ03.20220909.14007403,2022-09-09 14:19:01.840,P,0.18803418803418812,204.41665649414065
QJ03,QJ.QJ03.20220909.14007403,2022-09-09 14:19:06.710,S,0.08119658119658117,204.41665649414065
